#  E (eV)   dos(E)     Int dos(E) EFermi =    0.000 eV
 -47.450  0.8120E-83  0.2079E-82
 -47.440  0.8120E-83  0.2087E-82
 -47.430  0.8120E-83  0.2095E-82
 -47.420  0.8120E-83  0.2103E-82
 -47.410  0.8120E-83  0.2111E-82
 -47.400  0.8120E-83  0.2119E-82
 -47.390  0.8120E-83  0.2127E-82
 -47.380  0.8120E-83  0.2136E-82
 -47.370  0.8120E-83  0.2144E-82
 -47.360  0.8120E-83  0.2152E-82
 -47.350  0.8120E-83  0.2160E-82
 -47.340  0.8120E-83  0.2168E-82
 -47.330  0.8120E-83  0.2176E-82
 -47.320  0.8120E-83  0.2184E-82
 -47.310  0.8120E-83  0.2192E-82
 -47.300  0.8120E-83  0.2201E-82
 -47.290  0.8120E-83  0.2209E-82
 -47.280  0.8120E-83  0.2217E-82
 -47.270  0.8120E-83  0.2225E-82
 -47.260  0.8120E-83  0.2233E-82
 -47.250  0.8120E-83  0.2241E-82
 -47.240  0.8120E-83  0.2249E-82
 -47.230  0.8120E-83  0.2257E-82
 -47.220  0.8120E-83  0.2266E-82
 -47.210  0.8120E-83  0.2274E-82
 -47.200  0.8120E-83  0.2282E-82
 -47.190  0.8120E-83  0.2290E-82
 -47.180  0.8120E-83  0.2298E-82
 -47.170  0.8120E-83  0.2306E-82
 -47.160  0.8120E-83  0.2314E-82
 -47.150  0.8120E-83  0.2322E-82
 -47.140  0.8120E-83  0.2330E-82
 -47.130  0.8120E-83  0.2339E-82
 -47.120  0.8120E-83  0.2347E-82
 -47.110  0.8120E-83  0.2355E-82
 -47.100  0.8120E-83  0.2363E-82
 -47.090  0.8120E-83  0.2371E-82
 -47.080  0.8120E-83  0.2379E-82
 -47.070  0.8120E-83  0.2387E-82
 -47.060  0.8120E-83  0.2395E-82
 -47.050  0.8120E-83  0.2404E-82
 -47.040  0.8120E-83  0.2412E-82
 -47.030  0.8120E-83  0.2420E-82
 -47.020  0.8120E-83  0.2428E-82
 -47.010  0.8120E-83  0.2436E-82
 -47.000  0.8120E-83  0.2444E-82
 -46.990  0.8120E-83  0.2452E-82
 -46.980  0.8120E-83  0.2460E-82
 -46.970  0.8120E-83  0.2469E-82
 -46.960  0.8120E-83  0.2477E-82
 -46.950  0.8120E-83  0.2485E-82
 -46.940  0.8120E-83  0.2493E-82
 -46.930  0.8120E-83  0.2501E-82
 -46.920  0.8120E-83  0.2509E-82
 -46.910  0.8120E-83  0.2517E-82
 -46.900  0.8120E-83  0.2525E-82
 -46.890  0.8120E-83  0.2533E-82
 -46.880  0.8120E-83  0.2542E-82
 -46.870  0.8120E-83  0.2550E-82
 -46.860  0.8120E-83  0.2558E-82
 -46.850  0.8120E-83  0.2566E-82
 -46.840  0.8120E-83  0.2574E-82
 -46.830  0.8120E-83  0.2582E-82
 -46.820  0.8120E-83  0.2590E-82
 -46.810  0.8120E-83  0.2598E-82
 -46.800  0.8120E-83  0.2607E-82
 -46.790  0.8120E-83  0.2615E-82
 -46.780  0.8120E-83  0.2623E-82
