 &plot nbnd=  52, nks=   122 /
   -0.362   -0.362   -0.348   -0.344   -0.344   -0.328   -0.186   -0.179   -0.121   -0.118
   -0.118   -0.019   -0.019    0.075    1.072    1.259    1.259    3.034    3.366    3.366
    3.424    3.424    3.505    4.793    5.331    5.504    8.214    9.301    9.305    9.305
    9.881    9.881   10.127   11.764   12.054   12.240   15.443   15.443   15.721   16.483
   16.517   16.653
            0.100000  0.100000  0.000000
   -7.409   -6.301   -6.301   -6.267   -0.673   -0.673   -0.666   -0.658   -0.657   -0.653
   -0.352   -0.351   -0.343   -0.340   -0.340   -0.331   -0.185   -0.180   -0.117   -0.115
   -0.115   -0.006   -0.006    0.058    1.076    1.202    1.202    3.149    3.379    3.379
    3.409    3.409    3.467    5.019    5.409    5.521    8.024    9.196    9.196    9.221
    9.790    9.790    9.932   11.816   12.014   12.139   15.775   15.775   15.905   16.705
   16.730   16.799
            0.075000  0.075000  0.000000
   -7.431   -6.287   -6.287   -6.267   -0.678   -0.678   -0.669   -0.666   -0.660   -0.658
   -0.343   -0.343   -0.338   -0.337   -0.337   -0.332   -0.183   -0.181   -0.114   -0.113
   -0.113    0.006    0.006    0.044    1.078    1.152    1.152    3.250    3.388    3.388
    3.401    3.401    3.437    5.224    5.470    5.533    7.847    9.110    9.110    9.141
    9.717    9.717    9.786   11.864   11.981   12.055   16.041   16.041   16.076   16.883
   16.960   16.968
            0.050000  0.050000  0.000000
   -7.446   -6.276   -6.276   -6.267   -0.681   -0.681   -0.677   -0.665   -0.663   -0.662
   -0.337   -0.337   -0.335   -0.335   -0.335   -0.333   -0.182   -0.181   -0.112   -0.111
   -0.111    0.016    0.016    0.034    1.080    1.113    1.113    3.329    3.394    3.394
    3.398    3.398    3.415    5.393    5.514    5.542    7.698    9.049    9.049    9.069
    9.663    9.663    9.689   11.904   11.958   11.991   16.222   16.224   16.224   17.034
   17.134   17.145
            0.025000  0.025000  0.000000
   -7.455   -6.270   -6.270   -6.267   -0.684   -0.683   -0.682   -0.665   -0.664   -0.664
   -0.334   -0.334   -0.334   -0.333   -0.333   -0.333   -0.182   -0.181   -0.110   -0.110
   -0.110    0.022    0.022    0.027    1.081    1.089    1.089    3.380    3.397    3.397
    3.397    3.397    3.402    5.508    5.541    5.548    7.595    9.011    9.011    9.018
    9.629    9.629    9.635   11.930   11.944   11.953   16.323   16.327   16.327   17.137
   17.165   17.288
            0.000000  0.000000  0.000000
   -7.458   -6.268   -6.268   -6.267   -0.684   -0.684   -0.684   -0.665   -0.665   -0.665
   -0.333   -0.333   -0.333   -0.333   -0.332   -0.332   -0.181   -0.181   -0.110   -0.110
   -0.109    0.025    0.025    0.025    1.081    1.081    1.081    3.398    3.398    3.398
    3.398    3.398    3.398    5.549    5.549    5.549    7.557    8.999    8.999    8.999
    9.618    9.618    9.618   11.940   11.940   11.940   16.360   16.360   16.360   17.175
   17.175   17.299
            0.025000  0.025000  0.025000
   -7.454   -6.270   -6.270   -6.270   -0.683   -0.683   -0.682   -0.665   -0.664   -0.664
   -0.334   -0.334   -0.334   -0.334   -0.333   -0.333   -0.181   -0.181   -0.111   -0.110
   -0.110    0.024    0.024    0.024    1.089    1.089    1.089    3.383    3.383    3.383
    3.405    3.405    3.405    5.485    5.543    5.543    7.613    9.021    9.021    9.021
    9.638    9.638    9.638   11.930   11.951   11.951   16.309   16.309   16.309   17.139
   17.139   17.270
            0.050000  0.050000  0.050000
   -7.440   -6.276   -6.276   -6.276   -0.678   -0.678   -0.678   -0.665   -0.661   -0.661
   -0.338   -0.338   -0.338   -0.336   -0.335   -0.335   -0.182   -0.182   -0.112   -0.112
   -0.112    0.020    0.020    0.020    1.113    1.113    1.113    3.341    3.341    3.341
    3.426    3.426    3.426    5.309    5.525    5.525    7.758    9.081    9.081    9.081
    9.699    9.700    9.700   11.904   11.984   11.984   16.154   16.154   16.154   17.043
   17.043   17.068
            0.075000  0.075000  0.075000
   -7.417   -6.286   -6.286   -6.286   -0.670   -0.670   -0.670   -0.665   -0.657   -0.657
   -0.345   -0.345   -0.344   -0.339   -0.338   -0.338   -0.182   -0.182   -0.115   -0.115
   -0.115    0.016    0.016    0.016    1.148    1.148    1.148    3.279    3.279    3.279
    3.461    3.461    3.461    5.060    5.495    5.495    7.956    9.169    9.169    9.169
    9.808    9.808    9.808   11.872   12.036   12.036   15.903   15.903   15.903   16.785
   16.785   16.785
            0.100000  0.100000  0.100000
   -7.385   -6.300   -6.300   -6.300   -0.664   -0.660   -0.660   -0.660   -0.651   -0.651
   -0.354   -0.354   -0.353   -0.342   -0.342   -0.342   -0.183   -0.183   -0.118   -0.118
   -0.118    0.010    0.010    0.010    1.192    1.192    1.192    3.205    3.205    3.205
    3.509    3.509    3.509    4.766    5.456    5.456    8.172    9.270    9.270    9.270
    9.969    9.969    9.969   11.844   12.105   12.105   15.580   15.580   15.580   16.455
   16.455   16.455
            0.125000  0.125000  0.125000
   -7.346   -6.317   -6.317   -6.317   -0.663   -0.648   -0.648   -0.648   -0.644   -0.644
   -0.365   -0.365   -0.365   -0.346   -0.346   -0.345   -0.183   -0.183   -0.122   -0.122
   -0.122    0.003    0.003    0.003    1.235    1.235    1.235    3.133    3.133    3.133
    3.570    3.570    3.570    4.448    5.407    5.407    8.382    9.376    9.376    9.376
   10.180   10.180   10.180   11.835   12.186   12.186   15.214   15.214   15.214   16.101
   16.101   16.101
            0.150000  0.150000  0.150000
   -7.298   -6.337   -6.337   -6.337   -0.660   -0.636   -0.636   -0.634   -0.634   -0.634
   -0.379   -0.379   -0.378   -0.348   -0.348   -0.348   -0.183   -0.183   -0.126   -0.126
   -0.126   -0.003   -0.003   -0.003    1.270    1.270    1.270    3.076    3.076    3.076
    3.641    3.641    3.641    4.116    5.352    5.352    8.570    9.483    9.483    9.483
   10.433   10.433   10.433   11.858   12.272   12.272   14.831   14.831   14.831   15.738
   15.738   15.738
            0.175000  0.175000  0.175000
   -7.244   -6.359   -6.359   -6.358   -0.654   -0.627   -0.627   -0.620   -0.620   -0.620
   -0.394   -0.394   -0.394   -0.349   -0.349   -0.349   -0.183   -0.183   -0.130   -0.130
   -0.130   -0.009   -0.009   -0.009    1.285    1.285    1.285    3.049    3.049    3.049
    3.722    3.722    3.722    3.777    5.291    5.291    8.723    9.590    9.590    9.590
   10.712   10.712   10.712   11.926   12.358   12.358   14.453   14.453   14.453   15.373
   15.373   15.373
            0.200000  0.200000  0.200000
   -7.184   -6.381   -6.381   -6.381   -0.646   -0.618   -0.618   -0.606   -0.606   -0.606
   -0.411   -0.410   -0.410   -0.347   -0.347   -0.347   -0.183   -0.183   -0.134   -0.134
   -0.133   -0.015   -0.015   -0.015    1.274    1.274    1.274    3.062    3.062    3.062
    3.437    3.810    3.810    3.810    5.227    5.227    8.837    9.694    9.694    9.694
   10.997   10.997   10.997   12.044   12.436   12.436   14.106   14.106   14.106   15.014
   15.014   15.014
            0.225000  0.225000  0.225000
   -7.120   -6.405   -6.405   -6.405   -0.633   -0.609   -0.609   -0.593   -0.593   -0.592
   -0.428   -0.428   -0.427   -0.342   -0.342   -0.342   -0.182   -0.182   -0.137   -0.137
   -0.137   -0.019   -0.019   -0.019    1.233    1.233    1.233    3.100    3.121    3.121
    3.121    3.906    3.906    3.906    5.162    5.162    8.911    9.790    9.790    9.790
   11.262   11.262   11.262   12.212   12.501   12.501   13.820   13.820   13.820   14.664
   14.664   14.664
            0.250000  0.250000  0.250000
   -7.052   -6.429   -6.428   -6.428   -0.615   -0.600   -0.600   -0.581   -0.581   -0.581
   -0.445   -0.445   -0.445   -0.333   -0.333   -0.333   -0.180   -0.180   -0.140   -0.140
   -0.140   -0.024   -0.023   -0.023    1.166    1.166    1.166    2.768    3.223    3.223
    3.223    4.005    4.005    4.005    5.096    5.096    8.950    9.869    9.869    9.869
   11.475   11.475   11.475   12.423   12.548   12.548   13.632   13.632   13.632   14.328
   14.328   14.328
            0.275000  0.275000  0.275000
   -6.982   -6.452   -6.452   -6.451   -0.591   -0.591   -0.590   -0.572   -0.572   -0.572
   -0.463   -0.463   -0.462   -0.320   -0.320   -0.320   -0.178   -0.178   -0.143   -0.143
   -0.142   -0.027   -0.027   -0.027    1.079    1.079    1.079    2.445    3.362    3.362
    3.362    4.107    4.107    4.107    5.033    5.033    8.961    9.914    9.914    9.914
   11.610   11.610   11.610   12.576   12.576   12.667   13.579   13.579   13.579   14.010
   14.011   14.011
            0.300000  0.300000  0.300000
   -6.912   -6.473   -6.473   -6.473   -0.583   -0.583   -0.565   -0.565   -0.565   -0.558
   -0.480   -0.479   -0.479   -0.303   -0.303   -0.303   -0.175   -0.175   -0.145   -0.145
   -0.145   -0.029   -0.029   -0.029    0.980    0.980    0.980    2.132    3.528    3.528
    3.528    4.209    4.209    4.209    4.972    4.972    8.954    9.905    9.905    9.905
   11.678   11.678   11.678   12.586   12.586   12.932   13.658   13.658   13.658   13.714
   13.714   13.714
            0.325000  0.325000  0.325000
   -6.844   -6.494   -6.494   -6.494   -0.576   -0.576   -0.560   -0.560   -0.560   -0.517
   -0.495   -0.495   -0.495   -0.282   -0.281   -0.281   -0.171   -0.171   -0.147   -0.147
   -0.147   -0.030   -0.030   -0.030    0.876    0.876    0.876    1.833    3.714    3.714
    3.714    4.308    4.308    4.308    4.915    4.915    8.935    9.827    9.827    9.827
   11.731   11.731   11.731   12.580   12.580   13.204   13.441   13.441   13.441   13.821
   13.821   13.821
            0.350000  0.350000  0.350000
   -6.779   -6.512   -6.512   -6.512   -0.569   -0.569   -0.557   -0.557   -0.556   -0.510
   -0.510   -0.509   -0.465   -0.258   -0.257   -0.257   -0.168   -0.168   -0.149   -0.148
   -0.148   -0.029   -0.029   -0.029    0.773    0.773    0.773    1.549    3.909    3.909
    3.909    4.402    4.402    4.403    4.864    4.864    8.911    9.685    9.685    9.685
   11.809   11.809   11.809   12.564   12.564   13.196   13.196   13.196   13.470   14.007
   14.007   14.007
            0.375000  0.375000  0.375000
   -6.719   -6.529   -6.529   -6.528   -0.564   -0.564   -0.555   -0.555   -0.554   -0.523
   -0.522   -0.522   -0.401   -0.232   -0.232   -0.232   -0.164   -0.164   -0.150   -0.150
   -0.150   -0.027   -0.027   -0.027    0.674    0.674    0.674    1.283    4.106    4.106
    4.106    4.489    4.489    4.489    4.819    4.819    8.884    9.498    9.498    9.498
   11.924   11.924   11.924   12.543   12.543   12.981   12.981   12.981   13.717   14.170
   14.170   14.170
            0.400000  0.400000  0.400000
   -6.667   -6.542   -6.542   -6.542   -0.560   -0.560   -0.554   -0.554   -0.553   -0.533
   -0.533   -0.533   -0.325   -0.207   -0.207   -0.207   -0.160   -0.160   -0.151   -0.151
   -0.151   -0.022   -0.022   -0.021    0.584    0.584    0.584    1.036    4.293    4.293
    4.293    4.564    4.564    4.564    4.781    4.781    8.859    9.295    9.295    9.295
   12.063   12.063   12.063   12.519   12.519   12.800   12.800   12.800   13.932   14.283
   14.283   14.283
            0.425000  0.425000  0.425000
   -6.625   -6.553   -6.553   -6.553   -0.557   -0.557   -0.553   -0.553   -0.553   -0.542
   -0.541   -0.541   -0.236   -0.185   -0.185   -0.184   -0.157   -0.157   -0.152   -0.152
   -0.151   -0.013   -0.013   -0.013    0.505    0.505    0.505    0.811    4.460    4.460
    4.460    4.626    4.626    4.626    4.750    4.750    8.838    9.104    9.104    9.104
   12.209   12.209   12.209   12.498   12.498   12.656   12.656   12.656   14.106   14.340
   14.340   14.340
            0.450000  0.450000  0.450000
   -6.593   -6.561   -6.561   -6.561   -0.555   -0.555   -0.553   -0.553   -0.553   -0.548
   -0.548   -0.548   -0.167   -0.167   -0.167   -0.155   -0.155   -0.152   -0.152   -0.152
   -0.137   -0.002   -0.002   -0.002    0.441    0.441    0.441    0.613    4.593    4.593
    4.593    4.672    4.672    4.672    4.728    4.728    8.822    8.948    8.948    8.948
   12.339   12.339   12.340   12.480   12.480   12.551   12.551   12.551   14.232   14.351
   14.351   14.351
            0.475000  0.475000  0.475000
   -6.574   -6.566   -6.566   -6.565   -0.553   -0.553   -0.553   -0.553   -0.553   -0.552
   -0.551   -0.551   -0.156   -0.156   -0.156   -0.153   -0.153   -0.153   -0.152   -0.152
   -0.039    0.008    0.008    0.008    0.399    0.399    0.399    0.455    4.680    4.680
    4.680    4.701    4.701    4.701    4.715    4.715    8.812    8.845    8.845    8.845
   12.432   12.432   12.432   12.469   12.469   12.487   12.487   12.487   14.308   14.340
   14.340   14.340
            0.500000  0.500000  0.500000
   -6.567   -6.567   -6.567   -6.567   -0.553   -0.553   -0.553   -0.553   -0.553   -0.552
   -0.552   -0.552   -0.153   -0.153   -0.153   -0.153   -0.153   -0.153   -0.152   -0.152
    0.012    0.012    0.012    0.013    0.384    0.384    0.384    0.384    4.710    4.710
    4.710    4.710    4.710    4.710    4.711    4.711    8.809    8.809    8.809    8.809
   12.465   12.465   12.465   12.465   12.465   12.466   12.466   12.466   14.333   14.334
   14.334   14.334
            0.475000  0.500000  0.475000
   -6.569   -6.569   -6.565   -6.565   -0.553   -0.553   -0.553   -0.553   -0.552   -0.552
   -0.552   -0.552   -0.155   -0.155   -0.154   -0.154   -0.153   -0.153   -0.152   -0.152
   -0.012   -0.012    0.014    0.014    0.388    0.388    0.419    0.419    4.685    4.685
    4.705    4.705    4.706    4.707    4.708    4.708    8.819    8.819    8.835    8.835
   12.441   12.441   12.457   12.457   12.474   12.474   12.480   12.480   14.325   14.325
   14.341   14.341
            0.450000  0.500000  0.450000
   -6.576   -6.576   -6.560   -6.560   -0.554   -0.554   -0.553   -0.552   -0.552   -0.552
   -0.549   -0.549   -0.162   -0.162   -0.160   -0.159   -0.153   -0.153   -0.153   -0.152
   -0.065   -0.065    0.018    0.018    0.403    0.403    0.507    0.507    4.613    4.613
    4.687    4.687    4.695    4.695    4.701    4.701    8.850    8.850    8.913    8.913
   12.374   12.374   12.432   12.432   12.500   12.500   12.522   12.522   14.296   14.296
   14.359   14.359
            0.425000  0.500000  0.425000
   -6.588   -6.588   -6.552   -6.552   -0.555   -0.555   -0.552   -0.552   -0.551   -0.551
   -0.545   -0.545   -0.178   -0.178   -0.172   -0.171   -0.154   -0.153   -0.153   -0.152
   -0.115   -0.115    0.024    0.024    0.426    0.426    0.623    0.623    4.500    4.500
    4.658    4.658    4.676    4.676    4.689    4.690    8.901    8.901    9.034    9.034
   12.273   12.273   12.393   12.393   12.542   12.542   12.592   12.592   14.241   14.241
   14.376   14.376
            0.400000  0.500000  0.400000
   -6.603   -6.603   -6.540   -6.540   -0.557   -0.557   -0.551   -0.551   -0.550   -0.549
   -0.539   -0.539   -0.223   -0.223   -0.183   -0.182   -0.155   -0.154   -0.153   -0.152
   -0.139   -0.139    0.030    0.031    0.459    0.459    0.759    0.759    4.355    4.355
    4.617    4.617    4.651    4.652    4.674    4.674    8.969    8.969    9.189    9.190
   12.153   12.153   12.343   12.343   12.600   12.600   12.689   12.689   14.152   14.152
   14.381   14.381
            0.375000  0.500000  0.375000
   -6.622   -6.622   -6.525   -6.525   -0.559   -0.559   -0.550   -0.550   -0.548   -0.548
   -0.532   -0.531   -0.279   -0.278   -0.194   -0.194   -0.156   -0.155   -0.152   -0.152
   -0.149   -0.148    0.037    0.037    0.499    0.499    0.908    0.908    4.187    4.187
    4.565    4.565    4.622    4.622    4.655    4.655    9.052    9.052    9.368    9.368
   12.025   12.025   12.284   12.284   12.672   12.672   12.811   12.811   14.024   14.024
   14.369   14.369
            0.350000  0.500000  0.350000
   -6.644   -6.644   -6.508   -6.508   -0.563   -0.562   -0.549   -0.548   -0.546   -0.546
   -0.523   -0.523   -0.332   -0.331   -0.205   -0.205   -0.157   -0.157   -0.155   -0.155
   -0.152   -0.151    0.044    0.044    0.546    0.546    1.068    1.068    4.006    4.006
    4.501    4.501    4.589    4.589    4.632    4.632    9.146    9.146    9.561    9.561
   11.898   11.898   12.218   12.218   12.758   12.758   12.951   12.951   13.856   13.856
   14.343   14.343
            0.325000  0.500000  0.325000
   -6.669   -6.669   -6.488   -6.488   -0.567   -0.567   -0.547   -0.546   -0.544   -0.544
   -0.514   -0.514   -0.379   -0.379   -0.215   -0.214   -0.162   -0.161   -0.160   -0.159
   -0.152   -0.151    0.051    0.051    0.599    0.599    1.237    1.237    3.817    3.817
    4.426    4.426    4.554    4.554    4.608    4.608    9.249    9.249    9.761    9.761
   11.780   11.780   12.145   12.145   12.855   12.856   13.097   13.097   13.658   13.658
   14.317   14.317
            0.300000  0.500000  0.300000
   -6.695   -6.695   -6.467   -6.467   -0.573   -0.573   -0.545   -0.544   -0.542   -0.542
   -0.505   -0.505   -0.420   -0.419   -0.223   -0.222   -0.168   -0.167   -0.162   -0.162
   -0.151   -0.151    0.058    0.058    0.656    0.656    1.414    1.414    3.629    3.629
    4.339    4.339    4.518    4.518    4.581    4.581    9.357    9.357    9.960    9.960
   11.675   11.675   12.059   12.059   12.963   12.963   13.228   13.228   13.448   13.448
   14.316   14.317
            0.275000  0.500000  0.275000
   -6.722   -6.722   -6.444   -6.444   -0.582   -0.582   -0.542   -0.542   -0.540   -0.539
   -0.495   -0.495   -0.453   -0.452   -0.228   -0.228   -0.174   -0.173   -0.166   -0.165
   -0.151   -0.150    0.066    0.066    0.717    0.717    1.596    1.596    3.445    3.445
    4.243    4.243    4.483    4.483    4.553    4.554    9.465    9.465   10.154   10.154
   11.587   11.587   11.953   11.953   13.077   13.077   13.249   13.249   13.310   13.310
   14.377   14.377
            0.250000  0.500000  0.250000
   -6.749   -6.749   -6.420   -6.420   -0.594   -0.594   -0.540   -0.539   -0.537   -0.537
   -0.485   -0.485   -0.478   -0.477   -0.232   -0.232   -0.180   -0.180   -0.170   -0.169
   -0.150   -0.150    0.075    0.075    0.780    0.780    1.781    1.781    3.271    3.271
    4.137    4.137    4.450    4.450    4.526    4.526    9.569    9.569   10.337   10.338
   11.521   11.521   11.813   11.813   13.090   13.090   13.197   13.197   13.325   13.325
   14.518   14.518
            0.225000  0.500000  0.225000
   -6.776   -6.776   -6.396   -6.396   -0.610   -0.609   -0.537   -0.537   -0.535   -0.534
   -0.495   -0.495   -0.475   -0.475   -0.234   -0.233   -0.186   -0.186   -0.175   -0.175
   -0.150   -0.149    0.085    0.085    0.841    0.841    1.967    1.967    3.112    3.112
    4.023    4.023    4.420    4.420    4.498    4.498    9.665    9.665   10.507   10.507
   11.477   11.477   11.630   11.630   12.992   12.992   13.283   13.283   13.319   13.319
   14.715   14.715
            0.200000  0.500000  0.200000
   -6.802   -6.802   -6.373   -6.373   -0.627   -0.626   -0.535   -0.535   -0.533   -0.532
   -0.506   -0.506   -0.465   -0.465   -0.233   -0.233   -0.192   -0.192   -0.182   -0.181
   -0.149   -0.148    0.097    0.097    0.899    0.900    2.149    2.149    2.973    2.973
    3.902    3.902    4.394    4.394    4.471    4.472    9.751    9.751   10.658   10.658
   11.411   11.411   11.457   11.457   12.962   12.962   13.213   13.213   13.441   13.441
   14.907   14.907
            0.175000  0.500000  0.175000
   -6.827   -6.827   -6.350   -6.350   -0.644   -0.644   -0.534   -0.534   -0.531   -0.530
   -0.513   -0.513   -0.454   -0.454   -0.232   -0.232   -0.198   -0.197   -0.189   -0.188
   -0.149   -0.148    0.111    0.111    0.952    0.952    2.325    2.325    2.857    2.857
    3.775    3.775    4.373    4.373    4.446    4.447    9.824    9.824   10.788   10.788
   11.170   11.170   11.461   11.461   12.993   12.993   13.139   13.139   13.559   13.559
   14.988   14.988
            0.150000  0.500000  0.150000
   -6.849   -6.849   -6.329   -6.329   -0.661   -0.660   -0.533   -0.533   -0.529   -0.528
   -0.517   -0.517   -0.442   -0.442   -0.230   -0.229   -0.203   -0.202   -0.197   -0.196
   -0.148   -0.147    0.126    0.126    0.995    0.995    2.490    2.490    2.770    2.770
    3.645    3.645    4.358    4.358    4.424    4.424    9.883    9.883   10.894   10.895
   10.927   10.927   11.483   11.483   13.075   13.075   13.078   13.078   13.669   13.669
   14.896   14.896
            0.125000  0.500000  0.125000
   -6.869   -6.869   -6.310   -6.310   -0.675   -0.675   -0.532   -0.532   -0.527   -0.526
   -0.520   -0.519   -0.431   -0.431   -0.227   -0.227   -0.208   -0.207   -0.206   -0.205
   -0.147   -0.147    0.142    0.142    1.027    1.027    2.639    2.639    2.715    2.715
    3.513    3.513    4.349    4.349    4.403    4.404    9.928    9.929   10.696   10.697
   10.982   10.982   11.511   11.511   13.044   13.044   13.195   13.195   13.769   13.770
   14.704   14.704
            0.100000  0.500000  0.100000
   -6.885   -6.885   -6.293   -6.293   -0.687   -0.687   -0.532   -0.532   -0.526   -0.525
   -0.521   -0.521   -0.419   -0.419   -0.225   -0.224   -0.214   -0.214   -0.212   -0.211
   -0.147   -0.146    0.159    0.159    1.047    1.047    2.694    2.694    2.768    2.768
    3.380    3.380    4.346    4.346    4.386    4.387    9.961    9.961   10.491   10.491
   11.057   11.057   11.530   11.531   13.049   13.050   13.348   13.348   13.856   13.857
   14.479   14.479
            0.075000  0.500000  0.075000
   -6.898   -6.898   -6.280   -6.280   -0.697   -0.696   -0.532   -0.532   -0.524   -0.524
   -0.522   -0.521   -0.408   -0.408   -0.225   -0.225   -0.220   -0.219   -0.215   -0.214
   -0.146   -0.146    0.174    0.174    1.056    1.056    2.706    2.706    2.872    2.872
    3.251    3.251    4.347    4.347    4.373    4.373    9.982    9.982   10.323   10.323
   11.123   11.123   11.532   11.532   13.099   13.099   13.523   13.523   13.927   13.927
   14.251   14.251
            0.050000  0.500000  0.050000
   -6.908   -6.908   -6.270   -6.270   -0.704   -0.703   -0.533   -0.533   -0.524   -0.523
   -0.523   -0.522   -0.399   -0.399   -0.232   -0.231   -0.219   -0.219   -0.217   -0.217
   -0.146   -0.145    0.186    0.186    1.058    1.058    2.748    2.748    2.949    2.949
    3.126    3.126    4.350    4.350    4.363    4.363    9.989    9.989   10.202   10.202
   11.182   11.182   11.516   11.516   13.188   13.188   13.714   13.714   13.979   13.979
   14.035   14.035
            0.025000  0.500000  0.025000
   -6.914   -6.914   -6.264   -6.264   -0.708   -0.707   -0.533   -0.533   -0.523   -0.523
   -0.522   -0.522   -0.393   -0.393   -0.237   -0.236   -0.219   -0.218   -0.218   -0.218
   -0.146   -0.145    0.194    0.194    1.057    1.057    2.815    2.815    2.996    2.996
    3.010    3.010    4.353    4.353    4.357    4.357    9.983    9.983   10.136   10.136
   11.229   11.229   11.491   11.491   13.295   13.296   13.853   13.853   13.905   13.905
   14.011   14.011
            0.000000  0.500000  0.000000
   -6.916   -6.916   -6.262   -6.262   -0.709   -0.709   -0.533   -0.533   -0.523   -0.523
   -0.522   -0.522   -0.391   -0.391   -0.238   -0.238   -0.219   -0.219   -0.217   -0.217
   -0.146   -0.145    0.197    0.197    1.056    1.057    2.893    2.893    2.916    2.916
    3.011    3.011    4.355    4.355    4.355    4.355    9.977    9.978   10.118   10.118
   11.249   11.249   11.478   11.478   13.357   13.357   13.767   13.767   14.022   14.022
   14.022   14.022
            0.500000  0.500000  0.000000
   -6.592   -6.592   -6.592   -6.592   -0.544   -0.544   -0.544   -0.543   -0.513   -0.513
   -0.513   -0.513   -0.388   -0.388   -0.388   -0.388   -0.196   -0.196   -0.196   -0.195
   -0.123   -0.123   -0.123   -0.123    1.669    1.669    1.669    1.669    3.117    3.117
    3.117    3.117    4.675    4.675    4.675    4.675   10.317   10.317   10.317   10.317
   12.190   12.190   12.190   12.190   12.785   12.785   12.785   12.785   13.410   13.410
   13.410   13.410
            0.500000  0.500000  0.025000
   -6.592   -6.592   -6.592   -6.592   -0.544   -0.544   -0.544   -0.544   -0.513   -0.513
   -0.513   -0.513   -0.387   -0.387   -0.387   -0.387   -0.196   -0.196   -0.195   -0.195
   -0.123   -0.123   -0.123   -0.123    1.657    1.657    1.657    1.657    3.131    3.131
    3.131    3.131    4.675    4.675    4.675    4.675   10.307   10.307   10.307   10.307
   12.175   12.175   12.175   12.175   12.814   12.814   12.814   12.814   13.401   13.401
   13.401   13.401
            0.500000  0.500000  0.050000
   -6.591   -6.591   -6.591   -6.591   -0.544   -0.544   -0.544   -0.544   -0.514   -0.514
   -0.514   -0.514   -0.383   -0.383   -0.383   -0.383   -0.195   -0.195   -0.194   -0.194
   -0.123   -0.123   -0.123   -0.122    1.622    1.622    1.622    1.622    3.172    3.172
    3.173    3.173    4.675    4.676    4.676    4.676   10.278   10.278   10.278   10.278
   12.138   12.138   12.138   12.138   12.891   12.891   12.891   12.891   13.373   13.373
   13.373   13.373
            0.500000  0.500000  0.075000
   -6.591   -6.591   -6.591   -6.590   -0.545   -0.545   -0.545   -0.544   -0.515   -0.515
   -0.515   -0.515   -0.378   -0.377   -0.377   -0.377   -0.194   -0.193   -0.193   -0.192
   -0.123   -0.123   -0.122   -0.122    1.568    1.568    1.568    1.568    3.237    3.237
    3.237    3.237    4.677    4.677    4.677    4.677   10.231   10.231   10.231   10.231
   12.096   12.096   12.096   12.096   12.998   12.998   12.998   12.998   13.330   13.330
   13.330   13.330
            0.500000  0.500000  0.100000
   -6.590   -6.590   -6.590   -6.589   -0.546   -0.546   -0.545   -0.545   -0.517   -0.517
   -0.517   -0.517   -0.370   -0.369   -0.369   -0.369   -0.192   -0.191   -0.191   -0.190
   -0.122   -0.122   -0.122   -0.122    1.500    1.500    1.500    1.500    3.320    3.320
    3.320    3.320    4.678    4.678    4.678    4.678   10.166   10.166   10.166   10.166
   12.059   12.059   12.059   12.059   13.124   13.124   13.124   13.124   13.274   13.274
   13.274   13.274
            0.500000  0.500000  0.125000
   -6.588   -6.588   -6.588   -6.588   -0.546   -0.546   -0.546   -0.546   -0.519   -0.519
   -0.519   -0.519   -0.359   -0.359   -0.359   -0.359   -0.189   -0.189   -0.189   -0.188
   -0.121   -0.121   -0.121   -0.121    1.422    1.422    1.422    1.422    3.416    3.416
    3.416    3.417    4.680    4.680    4.680    4.680   10.086   10.086   10.086   10.086
   12.033   12.033   12.033   12.033   13.209   13.209   13.209   13.209   13.260   13.260
   13.260   13.260
            0.500000  0.500000  0.150000
   -6.587   -6.587   -6.587   -6.587   -0.547   -0.547   -0.547   -0.547   -0.522   -0.522
   -0.522   -0.522   -0.347   -0.347   -0.347   -0.347   -0.186   -0.186   -0.186   -0.185
   -0.121   -0.121   -0.121   -0.120    1.337    1.337    1.337    1.337    3.523    3.523
    3.523    3.523    4.682    4.682    4.682    4.682    9.993    9.993    9.993    9.993
   12.020   12.020   12.020   12.020   13.138   13.138   13.138   13.138   13.399   13.399
   13.399   13.399
            0.500000  0.500000  0.175000
   -6.585   -6.585   -6.585   -6.585   -0.548   -0.548   -0.548   -0.548   -0.525   -0.525
   -0.525   -0.525   -0.333   -0.333   -0.333   -0.332   -0.183   -0.183   -0.183   -0.182
   -0.120   -0.120   -0.119   -0.119    1.249    1.249    1.249    1.249    3.635    3.635
    3.635    3.635    4.684    4.684    4.684    4.684    9.889    9.890    9.890    9.890
   12.020   12.020   12.020   12.020   13.064   13.064   13.064   13.064   13.539   13.539
   13.539   13.539
            0.500000  0.500000  0.200000
   -6.583   -6.583   -6.583   -6.583   -0.549   -0.549   -0.549   -0.548   -0.528   -0.528
   -0.528   -0.528   -0.316   -0.316   -0.316   -0.316   -0.180   -0.180   -0.180   -0.179
   -0.118   -0.118   -0.118   -0.118    1.159    1.159    1.159    1.159    3.752    3.752
    3.752    3.752    4.687    4.687    4.687    4.687    9.779    9.779    9.779    9.779
   12.033   12.033   12.033   12.033   12.989   12.989   12.989   12.989   13.675   13.675
   13.675   13.675
            0.500000  0.500000  0.225000
   -6.582   -6.582   -6.581   -6.581   -0.550   -0.549   -0.549   -0.549   -0.531   -0.531
   -0.531   -0.531   -0.298   -0.298   -0.298   -0.298   -0.177   -0.177   -0.176   -0.176
